date,open,high,low,close,adj close,volume,ticker
2023-02-08,190.0,190.8300018310547,182.9199981689453,183.42999267578125,182.30615234375,36139100.0,META
2023-02-09,186.1300048828125,186.64999389648438,177.27000427246094,177.9199981689453,176.8298797607422,37118800.0,META
2023-02-10,176.35000610351562,178.88999938964844,173.35000610351562,174.14999389648438,173.08297729492188,33433600.0,META
2023-02-13,178.22000122070312,181.0,175.82000732421875,179.42999267578125,178.3306427001953,31463200.0,META
2023-02-14,177.16000366210938,181.50999450683594,175.8800048828125,179.47999572753906,178.38034057617188,24034600.0,META
2023-02-15,176.4199981689453,178.19000244140625,175.3300018310547,177.16000366210938,176.07455444335938,25308900.0,META
2023-02-16,172.75,175.85000610351562,171.7899932861328,172.44000244140625,171.38343811035156,25827500.0,META
2023-02-17,170.22000122070312,173.17999267578125,169.6999969482422,172.8800048828125,171.82077026367188,24171300.0,META
2023-02-21,174.30999755859375,178.1699981689453,171.8800048828125,172.0800018310547,171.02565002441406,34592600.0,META
2023-02-22,171.07000732421875,172.75999450683594,169.69000244140625,171.1199951171875,170.0715789794922,22433200.0,META
2023-02-23,172.0,173.69000244140625,169.3800048828125,172.0399932861328,170.9859161376953,20017800.0,META
2023-02-24,168.63999938964844,170.72000122070312,167.66000366210938,170.38999938964844,169.3460235595703,19791300.0,META
2023-02-27,171.8800048828125,173.1199951171875,169.05999755859375,169.5399932861328,168.501220703125,19277000.0,META
2023-02-28,171.89999389648438,177.5500030517578,171.8699951171875,174.94000244140625,173.86814880371094,46051100.0,META
2023-03-01,174.58999633789062,177.85000610351562,173.0500030517578,173.4199981689453,172.3574676513672,30998400.0,META
2023-03-02,172.3800048828125,175.00999450683594,171.42999267578125,174.52999877929688,173.4606475830078,17352000.0,META
2023-03-03,178.9199981689453,186.6199951171875,177.0500030517578,185.25,184.11497497558594,45877700.0,META
2023-03-06,188.0,189.66000366210938,184.63999938964844,184.89999389648438,183.76710510253906,33209400.0,META
2023-03-07,189.0,190.36000061035156,184.00999450683594,184.50999450683594,183.37948608398438,36701500.0,META
2023-03-08,182.8699951171875,185.25999450683594,181.33999633789062,184.97000122070312,183.8367156982422,19432400.0,META
2023-03-09,186.35000610351562,188.92999267578125,180.3000030517578,181.69000244140625,180.5767822265625,26582800.0,META
2023-03-10,181.00999450683594,184.77000427246094,178.8000030517578,179.50999450683594,178.41014099121094,25665000.0,META
2023-03-13,177.9600067138672,183.77999877929688,174.82000732421875,180.89999389648438,179.7916259765625,24728000.0,META
2023-03-14,187.5800018310547,194.32000732421875,186.55999755859375,194.02000427246094,192.8312530517578,41642600.0,META
2023-03-15,192.9499969482422,197.77999877929688,190.83999633789062,197.75,196.5384063720703,42123600.0,META
2023-03-16,198.25999450683594,205.75999450683594,196.08999633789062,204.92999267578125,203.6743927001953,50447100.0,META
2023-03-17,200.55999755859375,201.89999389648438,195.42999267578125,195.61000061035156,194.41152954101562,50141100.0,META
2023-03-20,198.47999572753906,199.36000061035156,193.63999938964844,197.80999755859375,196.5980224609375,25186300.0,META
2023-03-21,203.1999969482422,203.5500030517578,197.9499969482422,202.16000366210938,200.92140197753906,31827000.0,META
2023-03-22,202.5,207.3699951171875,199.6699981689453,199.80999755859375,198.5857696533203,28477800.0,META
2023-03-23,202.83999633789062,207.8800048828125,202.14999389648438,204.27999877929688,203.02838134765625,27389700.0,META
2023-03-24,205.17999267578125,207.5800018310547,203.5500030517578,206.00999450683594,204.74778747558594,27716400.0,META
2023-03-27,204.80999755859375,205.86000061035156,201.36000061035156,202.83999633789062,201.59722900390625,18527200.0,META
2023-03-28,200.14999389648438,201.02999877929688,197.89999389648438,200.67999267578125,199.450439453125,19127300.0,META
2023-03-29,203.55999755859375,205.72000122070312,202.5399932861328,205.35000610351562,204.0918426513672,18851100.0,META
2023-03-30,203.3800048828125,208.08999633789062,202.82000732421875,207.83999633789062,206.56658935546875,22608300.0,META
2023-03-31,207.24000549316406,212.1699981689453,206.77000427246094,211.94000244140625,210.64144897460938,25440300.0,META
2023-04-03,208.83999633789062,213.49000549316406,208.1999969482422,213.07000732421875,211.76455688476562,17924600.0,META
2023-04-04,213.38999938964844,216.24000549316406,212.5399932861328,214.72000122070312,213.4044189453125,21026400.0,META
2023-04-05,214.14999389648438,215.19000244140625,209.94000244140625,211.47999572753906,210.18426513671875,19396600.0,META
2023-04-06,209.25,216.94000244140625,208.64999389648438,216.10000610351562,214.7759552001953,26104400.0,META
2023-04-10,214.7100067138672,215.66000366210938,210.66000366210938,214.75,213.4342498779297,16106100.0,META
2023-04-11,215.47999572753906,216.02000427246094,213.41000366210938,213.85000610351562,212.53976440429688,16710100.0,META
2023-04-12,214.83999633789062,216.83999633789062,212.5800018310547,214.0,212.6888427734375,18972200.0,META
2023-04-13,215.72999572753906,221.14999389648438,215.69000244140625,220.35000610351562,218.99990844726562,23310400.0,META
2023-04-14,217.8800048828125,222.11000061035156,217.5500030517578,221.49000549316406,220.13294982910156,21591200.0,META
2023-04-17,219.7899932861328,220.97999572753906,217.1300048828125,218.86000061035156,217.51904296875,15481900.0,META
2023-04-18,219.91000366210938,220.44000244140625,216.2100067138672,217.88999938964844,216.55502319335938,12281000.0,META
2023-04-19,213.47000122070312,217.3300018310547,212.92999267578125,215.6999969482422,214.37843322753906,15898100.0,META
2023-04-20,213.47999572753906,216.75,212.77000427246094,213.07000732421875,211.76455688476562,16475400.0,META
2023-04-21,210.2100067138672,213.41000366210938,209.5800018310547,212.88999938964844,211.5856170654297,17717200.0,META
2023-04-24,213.67999267578125,213.9199981689453,210.7100067138672,212.7899932861328,211.48622131347656,15750900.0,META
2023-04-25,210.82000732421875,211.25999450683594,207.1300048828125,207.5500030517578,206.2783660888672,19198200.0,META
2023-04-26,212.5,214.11000061035156,208.8800048828125,209.39999389648438,208.11703491210938,41992700.0,META
2023-04-27,239.88999938964844,241.69000244140625,236.77000427246094,238.55999755859375,237.09837341308594,71196500.0,META
2023-04-28,239.00999450683594,240.42999267578125,235.75,240.32000732421875,238.8475799560547,39554000.0,META
2023-05-01,238.6199951171875,244.0,236.4600067138672,243.17999267578125,241.69004821777344,29143900.0,META
2023-05-02,243.17999267578125,244.9199981689453,238.99000549316406,239.24000549316406,237.77418518066406,24350100.0,META
2023-05-03,239.47000122070312,241.75,232.75,237.02999877929688,235.57772827148438,34463900.0,META
2023-05-04,236.05999755859375,238.1999969482422,232.92999267578125,233.52000427246094,232.08924865722656,17889400.0,META
2023-05-05,232.24000549316406,234.67999267578125,229.85000610351562,232.77999877929688,231.35377502441406,27000500.0,META
2023-05-08,231.4199981689453,235.6199951171875,230.27000427246094,233.27000427246094,231.84075927734375,16400500.0,META
2023-05-09,231.4600067138672,235.8800048828125,231.0800018310547,233.3699951171875,231.94015502929688,16865600.0,META
2023-05-10,236.1699981689453,236.75,230.72000122070312,233.0800018310547,231.6519317626953,19119000.0,META
2023-05-11,233.0500030517578,238.2100067138672,232.3000030517578,235.7899932861328,234.34530639648438,20449000.0,META
2023-05-12,236.74000549316406,236.9600067138672,231.4499969482422,233.80999755859375,232.37745666503906,16161400.0,META
2023-05-15,236.9199981689453,240.25999450683594,235.3300018310547,238.86000061035156,237.3965301513672,20653200.0,META
2023-05-16,235.7899932861328,239.63999938964844,235.52000427246094,238.82000732421875,237.35678100585938,18163800.0,META
2023-05-17,238.4499969482422,243.83999633789062,238.13999938964844,242.49000549316406,241.00428771972656,21193100.0,META
2023-05-18,241.3000030517578,247.08999633789062,241.19000244140625,246.85000610351562,245.33755493164062,22943300.0,META
2023-05-19,247.47000122070312,248.69000244140625,243.41000366210938,245.63999938964844,244.1349639892578,21733600.0,META
2023-05-22,245.41000366210938,253.57000732421875,245.1199951171875,248.32000732421875,246.79856872558594,27738500.0,META
2023-05-23,246.80999755859375,251.61000061035156,246.64999389648438,246.74000549316406,245.22825622558594,17748100.0,META
2023-05-24,245.27999877929688,249.58999633789062,244.9499969482422,249.2100067138672,247.68312072753906,17724300.0,META
2023-05-25,253.39999389648438,255.6199951171875,249.1699981689453,252.69000244140625,251.14178466796875,22371400.0,META
2023-05-26,252.92999267578125,262.30999755859375,252.7100067138672,262.0400085449219,260.4344787597656,25727200.0,META
2023-05-30,265.25,268.6499938964844,261.2900085449219,262.5199890136719,260.9115295410156,23816500.0,META
2023-05-31,260.0,265.0,258.45001220703125,264.7200012207031,263.09808349609375,25473700.0,META
2023-06-01,265.8999938964844,274.0,265.8900146484375,272.6099853515625,270.9397277832031,25609500.0,META
2023-06-02,272.6600036621094,275.3500061035156,271.1199951171875,272.6099853515625,270.9397277832031,19416900.0,META
2023-06-05,270.29998779296875,275.57000732421875,269.55999755859375,271.3900146484375,269.72723388671875,20742900.0,META
2023-06-06,270.1400146484375,276.57000732421875,269.69000244140625,271.1199951171875,269.4588623046875,19419000.0,META
2023-06-07,271.6700134277344,274.25,262.79998779296875,263.6000061035156,261.9849548339844,26163600.0,META
2023-06-08,260.6199951171875,267.6499938964844,258.8800048828125,264.5799865722656,262.9588928222656,20899400.0,META
2023-06-09,262.4800109863281,267.95001220703125,261.70001220703125,264.95001220703125,263.3266906738281,16949800.0,META
2023-06-12,267.1700134277344,271.75,265.3299865722656,271.04998779296875,269.3893127441406,15442500.0,META
2023-06-13,274.8800048828125,275.7200012207031,269.0899963378906,271.32000732421875,269.65765380859375,16164000.0,META
2023-06-14,271.8900146484375,274.989990234375,268.32000732421875,273.3500061035156,271.6751708984375,19175100.0,META
2023-06-15,272.29998779296875,283.989990234375,271.4200134277344,281.8299865722656,280.1032409667969,25973500.0,META
2023-06-16,284.75,287.8500061035156,280.1300048828125,281.0,279.2783508300781,43127700.0,META
2023-06-20,278.7300109863281,284.79998779296875,276.2200012207031,284.3299865722656,282.5879211425781,20701600.0,META
2023-06-21,283.5299987792969,284.0,278.3599853515625,281.6400146484375,279.9144287109375,20556200.0,META
2023-06-22,279.0799865722656,285.260009765625,277.7900085449219,284.8800048828125,283.13458251953125,17563100.0,META
2023-06-23,281.510009765625,289.6700134277344,278.95001220703125,288.7300109863281,286.9609680175781,51092000.0,META
2023-06-26,288.70001220703125,289.7900085449219,277.6000061035156,278.4700012207031,276.7637939453125,24232700.0,META
2023-06-27,282.010009765625,289.3500061035156,280.6499938964844,287.04998779296875,285.291259765625,26108300.0,META
2023-06-28,284.82000732421875,289.54998779296875,284.05999755859375,285.2900085449219,283.54205322265625,16722100.0,META
2023-06-29,284.5,286.57000732421875,280.69000244140625,281.5299987792969,279.8050842285156,15395700.0,META
2023-06-30,284.760009765625,289.04998779296875,284.4200134277344,286.9800109863281,285.2216796875,19694900.0,META
2023-07-03,286.70001220703125,289.3999938964844,284.8500061035156,286.0199890136719,284.2675476074219,8629300.0,META
2023-07-05,287.6499938964844,298.1199951171875,286.3599853515625,294.3699951171875,292.56640625,33865500.0,META
2023-07-06,295.8900146484375,298.1199951171875,291.30999755859375,291.989990234375,290.2010192871094,47600500.0,META
2023-07-07,292.17999267578125,296.20001220703125,288.6600036621094,290.5299987792969,288.7499694824219,25586000.0,META
2023-07-10,295.54998779296875,298.1300048828125,287.04998779296875,294.1000061035156,292.298095703125,37058300.0,META
2023-07-11,293.8999938964844,300.17999267578125,291.8999938964844,298.2900085449219,296.46240234375,27585900.0,META
2023-07-12,301.75,309.45001220703125,300.1000061035156,309.3399963378906,307.4446716308594,36677100.0,META
2023-07-13,313.6199951171875,316.239990234375,310.2900085449219,313.4100036621094,311.48974609375,30281000.0,META
2023-07-14,311.7900085449219,314.8800048828125,307.3599853515625,308.8699951171875,306.97760009765625,23054100.0,META
2023-07-17,307.5400085449219,311.7099914550781,304.7099914550781,310.6199951171875,308.7168273925781,25323100.0,META
2023-07-18,310.8800048828125,314.20001220703125,307.6199951171875,312.04998779296875,310.1380920410156,20731900.0,META
2023-07-19,313.0299987792969,318.67999267578125,310.5199890136719,316.010009765625,314.0738525390625,21763700.0,META
2023-07-20,313.5,315.5400085449219,302.2200012207031,302.5199890136719,300.6664733886719,23836900.0,META
2023-07-21,304.57000732421875,305.4599914550781,291.20001220703125,294.260009765625,292.45709228515625,42139300.0,META
2023-07-24,295.7799987792969,297.5199890136719,288.29998779296875,291.6099853515625,289.8233337402344,24915700.0,META
2023-07-25,295.19000244140625,298.29998779296875,291.8599853515625,294.4700012207031,292.6658020019531,19585600.0,META
2023-07-26,301.19000244140625,301.7699890136719,291.8999938964844,298.57000732421875,296.74066162109375,47256900.0,META
2023-07-27,325.1199951171875,325.3500061035156,309.8399963378906,311.7099914550781,309.8001403808594,64229200.0,META
2023-07-28,316.8800048828125,326.20001220703125,314.25,325.4800109863281,323.4858093261719,39220300.0,META
2023-07-31,323.69000244140625,325.6600036621094,317.5899963378906,318.6000061035156,316.64794921875,25799600.0,META
2023-08-01,317.5400085449219,324.1400146484375,314.6600036621094,322.7099914550781,320.7327575683594,22817900.0,META
2023-08-02,318.0,318.3900146484375,310.6499938964844,314.30999755859375,312.3842468261719,20461100.0,META
2023-08-03,309.92999267578125,315.95001220703125,309.92999267578125,313.19000244140625,311.2711181640625,15180200.0,META
2023-08-04,314.9599914550781,318.4100036621094,310.20001220703125,310.7300109863281,308.826171875,17612800.0,META
2023-08-07,313.2300109863281,317.07000732421875,310.4599914550781,316.55999755859375,314.6204833984375,16236500.0,META
2023-08-08,314.3999938964844,317.8900146484375,310.1099853515625,312.6400146484375,310.7244567871094,15183500.0,META
2023-08-09,312.8800048828125,313.6300048828125,302.8500061035156,305.2099914550781,303.3399963378906,19955800.0,META
2023-08-10,307.94000244140625,312.3399963378906,303.8699951171875,305.739990234375,303.8667297363281,14358900.0,META
2023-08-11,302.57000732421875,304.7200012207031,300.3599853515625,301.6400146484375,299.7919006347656,14046300.0,META
2023-08-14,300.9800109863281,306.2099914550781,298.25,306.19000244140625,304.3139953613281,15641900.0,META
2023-08-15,306.1400146484375,307.2300109863281,300.0299987792969,301.95001220703125,300.0999755859375,11623600.0,META
2023-08-16,300.20001220703125,301.0799865722656,294.2799987792969,294.2900085449219,292.4869384765625,18547700.0,META
2023-08-17,293.04998779296875,296.04998779296875,284.95001220703125,285.0899963378906,283.34326171875,23950100.0,META
2023-08-18,279.0299987792969,285.69000244140625,274.3800048828125,283.25,281.5145568847656,35347900.0,META
2023-08-21,283.45001220703125,290.5,281.8500061035156,289.8999938964844,288.123779296875,20181500.0,META
2023-08-22,292.54998779296875,292.8999938964844,286.75,287.6000061035156,285.8378601074219,12980200.0,META
2023-08-23,288.5,297.3999938964844,287.6700134277344,294.239990234375,292.43719482421875,18287000.0,META
2023-08-24,298.5,299.4599914550781,286.6400146484375,286.75,284.9931335449219,18360900.0,META
2023-08-25,286.1300048828125,288.3900146484375,276.0299987792969,285.5,283.750732421875,23701400.0,META
2023-08-28,288.0,291.45001220703125,285.79998779296875,290.260009765625,288.4815979003906,14239300.0,META
2023-08-29,288.5799865722656,299.1499938964844,288.17999267578125,297.989990234375,296.16424560546875,20844500.0,META
2023-08-30,297.1700134277344,298.2900085449219,293.42999267578125,295.1000061035156,293.2919616699219,17717000.0,META
2023-08-31,295.79998779296875,301.1000061035156,295.6600036621094,295.8900146484375,294.0771484375,17229900.0,META
2023-09-01,299.3699951171875,301.739990234375,294.4700012207031,296.3800048828125,294.5641174316406,12842300.0,META
2023-09-05,297.0199890136719,301.3900146484375,295.510009765625,300.1499938964844,298.31097412109375,14956000.0,META
2023-09-06,301.7099914550781,303.29998779296875,295.6600036621094,299.1700134277344,297.3370361328125,15418100.0,META
2023-09-07,298.0,307.04998779296875,292.2200012207031,298.6700134277344,296.8400573730469,33748700.0,META
2023-09-08,299.2200012207031,305.25,296.7799987792969,297.8900146484375,296.0648193359375,17548000.0,META
2023-09-11,301.4100036621094,309.0400085449219,301.2799987792969,307.55999755859375,305.6756286621094,19489300.0,META
2023-09-12,306.3299865722656,308.6600036621094,300.2300109863281,301.6600036621094,299.811767578125,13480400.0,META
2023-09-13,302.3599853515625,307.17999267578125,301.32000732421875,305.05999755859375,303.19091796875,13210900.0,META
2023-09-14,306.739990234375,312.8699951171875,305.0299987792969,311.7200012207031,309.81011962890625,19343100.0,META
2023-09-15,311.6099853515625,312.0,298.75,300.30999755859375,298.47003173828125,28131100.0,META
2023-09-18,298.19000244140625,303.6000061035156,297.79998779296875,302.54998779296875,300.6962890625,14234200.0,META
2023-09-19,302.4800109863281,306.1700134277344,299.80999755859375,305.07000732421875,303.20086669921875,15924400.0,META
2023-09-20,305.04998779296875,308.05999755859375,299.42999267578125,299.6700134277344,297.83392333984375,19379500.0,META
2023-09-21,295.70001220703125,300.260009765625,293.2699890136719,295.7300109863281,293.9180908203125,21319600.0,META
2023-09-22,299.29998779296875,305.3800048828125,298.2699890136719,299.0799865722656,297.24749755859375,25369600.0,META
2023-09-25,295.6400146484375,300.95001220703125,293.70001220703125,300.8299865722656,298.9868469238281,18987000.0,META
2023-09-26,297.6600036621094,300.29998779296875,296.010009765625,298.9599914550781,297.1282653808594,19417200.0,META
2023-09-27,300.45001220703125,301.29998779296875,286.7900085449219,297.739990234375,295.915771484375,36429800.0,META
2023-09-28,298.94000244140625,306.3299865722656,296.70001220703125,303.9599914550781,302.09765625,22167100.0,META
2023-09-29,307.3800048828125,310.6400146484375,299.3599853515625,300.2099914550781,298.3706359863281,25373700.0,META
2023-10-02,302.739990234375,307.17999267578125,301.6300048828125,306.82000732421875,304.94012451171875,16265600.0,META
2023-10-03,304.260009765625,306.7699890136719,299.6400146484375,300.94000244140625,299.09613037109375,17362300.0,META
2023-10-04,298.7300109863281,306.8999938964844,298.5,305.5799865722656,303.70770263671875,16880500.0,META
2023-10-05,304.6300048828125,306.2099914550781,299.5,304.7900085449219,302.9225769042969,19130000.0,META
2023-10-06,301.44000244140625,316.30999755859375,300.9100036621094,315.42999267578125,313.4974060058594,21803900.0,META
2023-10-09,312.5,320.3299865722656,311.82000732421875,318.3599853515625,316.4094543457031,22503700.0,META
2023-10-10,319.1199951171875,324.6600036621094,318.1600036621094,321.8399963378906,319.86810302734375,19038000.0,META
2023-10-11,323.010009765625,328.8399963378906,322.95001220703125,327.82000732421875,325.8114929199219,22036300.0,META
2023-10-12,328.0,330.5400085449219,322.69000244140625,324.1600036621094,322.17388916015625,20530500.0,META
2023-10-13,323.5299987792969,325.04998779296875,312.3699951171875,314.69000244140625,312.76190185546875,21341000.0,META
2023-10-16,318.6400146484375,321.82000732421875,315.5199890136719,321.1499938964844,319.1823425292969,16536100.0,META
2023-10-17,318.17999267578125,324.3999938964844,317.29998779296875,324.0,322.0148620605469,16387800.0,META
2023-10-18,321.3900146484375,325.94000244140625,315.55999755859375,316.9700012207031,315.0279541015625,16851000.0,META
2023-10-19,319.8800048828125,321.8900146484375,311.75,312.80999755859375,310.8934631347656,18709200.0,META
2023-10-20,314.1400146484375,315.29998779296875,306.4700012207031,308.6499938964844,306.7589111328125,22312300.0,META
2023-10-23,309.5,317.3599853515625,307.260009765625,314.010009765625,312.0860900878906,17796800.0,META
2023-10-24,316.7799987792969,318.3500061035156,310.6300048828125,312.54998779296875,310.6349792480469,19525500.0,META
2023-10-25,310.0,310.8800048828125,298.8399963378906,299.5299987792969,297.6947937011719,42192500.0,META
2023-10-26,295.0,295.0,279.3999938964844,288.3500061035156,286.5832824707031,66684100.0,META
2023-10-27,294.4800109863281,299.30999755859375,292.9700012207031,296.7300109863281,294.9119873046875,29596300.0,META
2023-10-30,299.0899963378906,309.3999938964844,299.04998779296875,302.6600036621094,300.8056335449219,28435100.0,META
2023-10-31,303.30999755859375,303.67999267578125,296.8599853515625,301.2699890136719,299.42413330078125,19434200.0,META
2023-11-01,301.8500061035156,312.739990234375,301.8500061035156,311.8500061035156,309.9393005371094,20434600.0,META
2023-11-02,317.29998779296875,318.82000732421875,308.3299865722656,310.8699951171875,308.9653625488281,21631800.0,META
2023-11-03,312.54998779296875,315.54998779296875,311.0199890136719,314.6000061035156,312.6724853515625,16764300.0,META
2023-11-06,315.9800109863281,318.3299865722656,314.45001220703125,315.79998779296875,313.8651123046875,12887700.0,META
2023-11-07,317.05999755859375,321.0,315.1199951171875,318.82000732421875,316.8666076660156,14055600.0,META
2023-11-08,318.1400146484375,321.3299865722656,314.8800048828125,319.7799987792969,317.82073974609375,13609700.0,META
2023-11-09,319.4200134277344,324.17999267578125,318.79998779296875,320.54998779296875,318.58599853515625,16103100.0,META
2023-11-10,319.94000244140625,329.1000061035156,319.4599914550781,328.7699890136719,326.755615234375,19096200.0,META
2023-11-13,326.20001220703125,332.3299865722656,325.70001220703125,329.19000244140625,327.1730651855469,16908900.0,META
2023-11-14,334.5400085449219,338.1000061035156,333.3299865722656,336.30999755859375,334.24945068359375,17179400.0,META
2023-11-15,337.92999267578125,338.3999938964844,330.0199890136719,332.7099914550781,330.6715087890625,14531200.0,META
2023-11-16,329.3699951171875,334.5799865722656,326.3800048828125,334.19000244140625,332.1424560546875,18932600.0,META
2023-11-17,330.260009765625,335.5,329.3500061035156,335.0400085449219,332.9872131347656,14494400.0,META
2023-11-20,334.8900146484375,341.8699951171875,334.19000244140625,339.9700012207031,337.88702392578125,16960500.0,META
2023-11-21,338.3299865722656,339.8999938964844,335.8999938964844,336.9800109863281,334.91534423828125,12027900.0,META
2023-11-22,339.2099914550781,342.9200134277344,338.5799865722656,341.489990234375,339.3977355957031,10702700.0,META
2023-11-24,340.1300048828125,341.8599853515625,336.7699890136719,338.2300109863281,336.15771484375,5467500.0,META
2023-11-27,336.17999267578125,339.8999938964844,334.20001220703125,334.70001220703125,332.6492919921875,15684500.0,META
2023-11-28,333.3999938964844,339.3800048828125,333.3999938964844,338.989990234375,336.9130554199219,12637200.0,META
2023-11-29,339.69000244140625,339.8999938964844,330.7799987792969,332.20001220703125,330.1646423339844,16024500.0,META
2023-11-30,331.8900146484375,333.5,322.3999938964844,327.1499938964844,325.14556884765625,23146400.0,META
2023-12-01,325.4800109863281,326.8599853515625,320.760009765625,324.82000732421875,322.829833984375,15276400.0,META
2023-12-04,317.2900085449219,320.8599853515625,313.6600036621094,320.0199890136719,318.05926513671875,19037100.0,META
2023-12-05,318.9800109863281,321.8800048828125,315.3900146484375,318.2900085449219,316.3398742675781,16952100.0,META
2023-12-06,321.92999267578125,322.25,317.0400085449219,317.45001220703125,315.5049743652344,11294300.0,META
2023-12-07,317.7699890136719,328.239990234375,317.7699890136719,326.5899963378906,324.5889892578125,15905100.0,META
2023-12-08,323.0899963378906,333.1700134277344,323.0,332.75,330.7112731933594,14087400.0,META
2023-12-11,329.3999938964844,329.8900146484375,320.0,325.2799987792969,323.2869873046875,25802500.0,META
2023-12-12,324.6000061035156,334.4700012207031,324.55999755859375,334.2200012207031,332.1722717285156,18485500.0,META
2023-12-13,333.92999267578125,338.3699951171875,332.6400146484375,334.739990234375,332.68902587890625,16353300.0,META
2023-12-14,333.8500061035156,334.70001220703125,328.6400146484375,333.1700134277344,331.1286926269531,19607300.0,META
2023-12-15,331.989990234375,338.6600036621094,331.2200012207031,334.9200134277344,332.86798095703125,31776900.0,META
2023-12-18,337.4800109863281,347.55999755859375,337.0199890136719,344.6199951171875,342.5085144042969,18993900.0,META
2023-12-19,345.5799865722656,353.6000061035156,345.1199951171875,350.3599853515625,348.2133483886719,17729400.0,META
2023-12-20,348.6499938964844,354.9599914550781,347.7900085449219,349.2799987792969,347.13995361328125,16369900.0,META
2023-12-21,352.9800109863281,356.4100036621094,349.2099914550781,354.0899963378906,351.9205322265625,15289600.0,META
2023-12-22,355.5799865722656,357.20001220703125,351.2200012207031,353.3900146484375,351.2248229980469,11772800.0,META
2023-12-26,354.989990234375,356.9800109863281,353.45001220703125,354.8299865722656,352.6559753417969,9898600.0,META
2023-12-27,356.07000732421875,359.0,355.30999755859375,357.8299865722656,355.6375732421875,13207900.0,META
2023-12-28,359.70001220703125,361.8999938964844,357.80999755859375,358.32000732421875,356.1246337890625,11798800.0,META
2023-12-29,358.989990234375,360.0,351.82000732421875,353.9599914550781,351.7912902832031,14987100.0,META
2024-01-02,351.32000732421875,353.1600036621094,340.010009765625,346.2900085449219,344.1683349609375,19042200.0,META
2024-01-03,344.9800109863281,347.95001220703125,343.17999267578125,344.4700012207031,342.35943603515625,15451100.0,META
2024-01-04,344.5,348.1499938964844,343.3999938964844,347.1199951171875,344.99322509765625,12099900.0,META
2024-01-05,346.989990234375,353.5,346.260009765625,351.95001220703125,349.7936096191406,13920700.0,META
2024-01-08,354.70001220703125,358.9800109863281,352.04998779296875,358.6600036621094,356.4625244140625,13890200.0,META
2024-01-09,356.3999938964844,360.6400146484375,355.3599853515625,357.42999267578125,355.2400207519531,13463900.0,META
2024-01-10,360.1700134277344,372.94000244140625,359.0799865722656,370.4700012207031,368.20013427734375,22117200.0,META
2024-01-11,372.1300048828125,372.7799987792969,362.92999267578125,369.6700134277344,367.4050598144531,17205400.0,META
2024-01-12,370.1600036621094,377.05999755859375,369.5400085449219,374.489990234375,372.19549560546875,19310000.0,META
2024-01-16,373.6499938964844,375.6099853515625,367.2300109863281,367.4599914550781,365.20855712890625,15306900.0,META
